chr1,gene,4857814,4897909,"protein_coding","Tcea1"
chr1,gene,4880049,4880651,"processed_pseudogene","Gm6104"
chr1,gene,4905751,4906861,"TEC","Gm37277"
chr1,gene,4909576,5070285,"protein_coding","Rgs20"
chr1,gene,4927028,4927299,"processed_pseudogene","Gm17100"
chr1,gene,4938576,4940710,"TEC","Gm37079"
chr1,gene,4970857,4976820,"antisense","Gm16041"
chr1,gene,5063060,5064647,"processed_pseudogene","Gm17101"
chr1,gene,5070018,5162529,"protein_coding","Atp6v1h"
chr1,gene,5276106,5277337,"processed_pseudogene","Gm7182"
chr1,gene,5307739,5310017,"TEC","Gm37567"
chr1,gene,5403547,5405578,"TEC","Gm38264"
chr1,gene,5588466,5606131,"protein_coding","Oprk1"
chr1,gene,5617837,5618230,"processed_pseudogene","Gm36965"
chr1,gene,5644645,5644745,"miRNA","Gm22463"
chr1,gene,5842874,5844672,"TEC","Gm37429"
chr1,gene,5913707,5917398,"protein_coding","Npbwr1"
chr1,gene,6048963,6050045,"processed_pseudogene","Gm19214"
chr1,gene,6206197,6276648,"protein_coding","Rb1cc1"
chr1,gene,6209866,6215293,"antisense","4732440D04Rik"
chr1,gene,6359218,6394731,"protein_coding","Fam150a"
chr1,gene,6380394,6381032,"processed_pseudogene","Gm2147"
chr1,gene,6382634,6383106,"processed_pseudogene","Gm7417"
chr1,gene,6429655,6441296,"processed_pseudogene","Gm19026"
chr1,gene,6487231,6860940,"protein_coding","St18"
chr1,gene,6861237,6864151,"TEC","Gm42492"
chr1,gene,6910560,6911222,"processed_pseudogene","Gm7449"
chr1,gene,6916559,6923588,"processed_pseudogene","Gm37108"
chr1,gene,6929759,6929788,"processed_pseudogene","Gm37275"
chr1,gene,6998217,6998541,"processed_pseudogene","Gm37225"
chr1,gene,7013762,7013920,"processed_pseudogene","Gm37489"
chr1,gene,7035915,7037217,"processed_pseudogene","Gm5694"
chr1,gene,7088920,7173628,"protein_coding","Pcmtd1"
chr1,gene,7136199,7136586,"processed_pseudogene","Gm26983"
chr1,gene,7148110,7152137,"TEC","Gm38372"
chr1,gene,7177739,7179037,"processed_pseudogene","Gm9826"
chr1,gene,7189742,7189919,"processed_pseudogene","Nras-ps2"
chr1,gene,7265803,7265932,"snoRNA","Gm23274"
chr1,gene,7315451,7316462,"processed_pseudogene","Gm19002"
chr1,gene,7349406,7397869,"lincRNA","Gm26901"
chr1,gene,7410679,7411993,"processed_pseudogene","Gm18984"
chr1,gene,7497968,7518149,"lincRNA","Gm30414"
chr1,gene,7591646,7591931,"processed_pseudogene","Gm37791"
chr1,gene,7597379,7599473,"processed_pseudogene","Gm7470"
chr1,gene,7664081,7664961,"processed_pseudogene","Rps2-ps2"
chr1,gene,7728861,7730565,"processed_pseudogene","Gm38216"
chr1,gene,8361475,9299878,"protein_coding","Sntg1"
chr1,gene,8450960,8453491,"TEC","Gm38024"
chr1,gene,8468426,8468825,"processed_pseudogene","Gm16284"
chr1,gene,8527780,8531313,"TEC","Gm38259"
chr1,gene,8588615,8588724,"miRNA","Gm23358"
chr1,gene,8643696,8644859,"TEC","Gm37005"
chr1,gene,8791923,8792162,"processed_pseudogene","Gm15452"
chr1,gene,8815842,8816039,"processed_pseudogene","Gm36964"
chr1,gene,8816138,8816247,"miRNA","Gm24276"
chr1,gene,8855928,8856267,"processed_pseudogene","Gm6152"
chr1,gene,8856763,8857102,"processed_pseudogene","Gm7445"
chr1,gene,8962996,8963621,"processed_pseudogene","Gm7493"
chr1,gene,9191067,9192116,"TEC","Gm37629"
chr1,gene,9258617,9259134,"processed_pseudogene","Gm38008"
chr1,gene,9286922,9290180,"TEC","Gm37143"
chr1,gene,9396773,9398687,"processed_pseudogene","Gm6187"
chr1,gene,9439741,9440376,"processed_pseudogene","Gm18299"
chr1,gene,9450579,9451748,"processed_pseudogene","Gm7512"
chr1,gene,9458670,9458772,"snRNA","Gm24765"
chr1,gene,9499338,9501522,"processed_pseudogene","Gm18300"
chr1,gene,9545408,9547455,"protein_coding","Rrs1"
chr1,gene,9547948,9580673,"protein_coding","Adhfe1"
chr1,gene,9560832,9631175,"processed_transcript","2610203C22Rik"
chr1,gene,9574548,9575649,"processed_pseudogene","Gm6161"
chr1,gene,9601199,9627143,"protein_coding","3110035E14Rik"
chr1,gene,9639255,9640582,"lincRNA","Gm29520"
chr1,gene,9667415,9700209,"protein_coding","Mybl1"
chr1,gene,9718622,9748382,"protein_coding","Vcpip1"
chr1,gene,9747648,9791924,"antisense","1700034P13Rik"
chr1,gene,9798107,9900845,"protein_coding","Sgk3"
chr1,gene,9802197,9802553,"processed_pseudogene","Gm6195"
chr1,gene,9834498,9834602,"snRNA","Gm22607"
chr1,gene,9908638,9942085,"protein_coding","Mcmdc2"
chr1,gene,9941959,9944118,"lincRNA","Snhg6"
chr1,gene,9942463,9942549,"snoRNA","Snord87"
chr1,gene,9960163,9967932,"protein_coding","Tcf24"
chr1,gene,9967314,9968687,"TEC","E330040D14Rik"
chr1,gene,9968624,10009136,"protein_coding","Ppp1r42"
chr1,gene,9982387,9992366,"antisense","Gm15818"
chr1,gene,10009814,10009917,"snRNA","Gm24674"
chr1,gene,10024601,10038168,"protein_coding","Cops5"
chr1,gene,10037987,10136768,"protein_coding","Cspp1"
chr1,gene,10057025,10057944,"TEC","1700047N06Rik"
chr1,gene,10137571,10232670,"protein_coding","Arfgef1"
chr1,gene,10166539,10166778,"misc_RNA","Gm26348"
chr1,gene,10197081,10198802,"TEC","Gm37569"
chr1,gene,10324720,10719945,"protein_coding","Cpa6"
chr1,gene,10449245,10451989,"TEC","Gm38005"
chr1,gene,10554098,10555553,"processed_pseudogene","Gm15604"
chr1,gene,10555554,10555660,"snRNA","Gm25253"
chr1,gene,10695123,10695614,"processed_pseudogene","Gm15603"
chr1,gene,10782456,10784377,"TEC","Gm37133"
chr1,gene,10805281,10806522,"processed_pseudogene","Gm5522"
chr1,gene,10868688,10869446,"processed_pseudogene","Gm28659"
chr1,gene,10921670,10921760,"snoRNA","Gm22963"
chr1,gene,10993465,11303681,"protein_coding","Prex2"
chr1,gene,11134111,11134238,"snoRNA","Gm24173"
chr1,gene,11223566,11224174,"processed_pseudogene","Gm28686"
chr1,gene,11363926,11366964,"TEC","Gm37410"
chr1,gene,11414105,11975901,"protein_coding","A830018L16Rik"
chr1,gene,11416918,11419388,"TEC","Gm38178"
chr1,gene,11608139,11608400,"processed_pseudogene","Gm29273"
chr1,gene,11704207,11706350,"TEC","Gm38069"
chr1,gene,12120960,12121832,"processed_pseudogene","Gm7560"
chr1,gene,12374936,12375042,"snRNA","Gm22633"
chr1,gene,12425986,12426106,"miRNA","Mir6341"
chr1,gene,12565577,12566383,"processed_pseudogene","Gm2383"
chr1,gene,12655867,12656553,"processed_pseudogene","Gm6216"
chr1,gene,12667563,12673090,"lincRNA","Gm17644"
chr1,gene,12670324,12671176,"lincRNA","Gm29663"
chr1,gene,12692277,12861192,"protein_coding","Sulf1"
chr1,gene,12866549,12992650,"protein_coding","Slco5a1"
chr1,gene,13059401,13059951,"TEC","Gm37162"
chr1,gene,13062025,13062345,"processed_pseudogene","Gm5250"
chr1,gene,13068838,13078662,"lincRNA","Gm29283"
chr1,gene,13113457,13127163,"protein_coding","Prdm14"
chr1,gene,13139105,13374083,"protein_coding","Ncoa2"
chr1,gene,13177462,13179714,"TEC","Gm38376"
chr1,gene,13234809,13236434,"TEC","Gm37409"
chr1,gene,13262198,13262279,"miRNA","Gm27881"
chr1,gene,13289812,13290506,"TEC","Gm38223"
chr1,gene,13297036,13298907,"TEC","Gm37702"
chr1,gene,13334498,13334609,"snRNA","Gm23169"
chr1,gene,13343563,13348204,"TEC","Gm38120"
chr1,gene,13354483,13356730,"TEC","Gm38380"
chr1,gene,13376070,13388413,"antisense","Gm29570"
chr1,gene,13407012,13407655,"processed_pseudogene","Gm7593"
chr1,gene,13564698,13589910,"protein_coding","Tram1"
chr1,gene,13623330,13660546,"protein_coding","Lactb2"
chr1,gene,13641483,13642748,"TEC","Gm38319"
chr1,gene,13668771,13701723,"protein_coding","Xkr9"
chr1,gene,13774334,13774464,"snoRNA","Gm26273"
chr1,gene,13785883,13786879,"processed_pseudogene","Gm5523"
chr1,gene,13846871,13849119,"TEC","Gm36947"
chr1,gene,13932378,13932685,"misc_RNA","Gm25491"
chr1,gene,14109215,14112819,"TEC","Gm37400"
chr1,gene,14168954,14310235,"protein_coding","Eya1"
chr1,gene,14182578,14182677,"miRNA","Gm22616"
chr1,gene,14255552,14255990,"TEC","Gm37444"
chr1,gene,14752937,14776931,"antisense","Gm9947"
chr1,gene,14753346,14755992,"protein_coding","Msc"
chr1,gene,14788645,14792965,"TEC","Gm37412"
chr1,gene,14839869,14840156,"processed_pseudogene","Smt3h2-ps4"
chr1,gene,14865072,14865965,"processed_pseudogene","Rpl5-ps1"
chr1,gene,14872648,14918862,"protein_coding","Trpa1"
chr1,gene,15019040,15019159,"snoRNA","Gm26345"
chr1,gene,15268802,15269797,"processed_pseudogene","Gm10566"
chr1,gene,15287254,15723750,"protein_coding","Kcnb2"
chr1,gene,15364302,15365834,"TEC","Gm38116"
chr1,gene,15556249,15558337,"TEC","Gm37138"
chr1,gene,15685935,15686046,"snoRNA","Gm25227"
chr1,gene,15757832,15757963,"snoRNA","Gm25168"
chr1,gene,15760122,15760668,"processed_pseudogene","Gm6060"
chr1,gene,15760761,15760860,"processed_pseudogene","Gm28669"
chr1,gene,15805646,15844052,"protein_coding","Terf1"
chr1,gene,15853331,15856499,"TEC","Gm37509"
chr1,gene,15853862,15892722,"protein_coding","Sbspon"
chr1,gene,15879530,15879832,"misc_RNA","Gm23259"
chr1,gene,16053335,16053887,"processed_pseudogene","Gm7634"
chr1,gene,16065979,16093325,"protein_coding","4930444P10Rik"
chr1,gene,16101295,16104662,"protein_coding","Rpl7"
chr1,gene,16105774,16133734,"protein_coding","Rdh10"
chr1,gene,16208197,16210517,"TEC","Gm38249"
chr1,gene,16228506,16244062,"antisense","Gm28095"
chr1,gene,16228674,16520112,"protein_coding","Stau2"
chr1,gene,16253592,16267921,"antisense","Gm7568"
chr1,gene,16540790,16619489,"protein_coding","Ube2w"
chr1,gene,16618560,16621539,"TEC","Gm38342"
chr1,gene,16641725,16657042,"protein_coding","Tceb1"
chr1,gene,16657552,16662278,"lincRNA","D030040B21Rik"
chr1,gene,16662980,16663662,"processed_pseudogene","Gm7654"
chr1,gene,16665207,16678275,"protein_coding","Tmem70"
chr1,gene,16688051,16709611,"protein_coding","Ly96"
chr1,gene,16758205,16758623,"processed_pseudogene","Gm29649"
chr1,gene,16768279,16770138,"processed_pseudogene","Gm5828"
chr1,gene,16898185,17091631,"antisense","Gm28376"
chr1,gene,16930970,16931796,"TEC","4921511E07Rik"
chr1,gene,16964560,17097889,"protein_coding","Jph1"
chr1,gene,17124747,17128956,"lincRNA","Gm28783"
chr1,gene,17145362,17164271,"protein_coding","Gdap1"
chr1,gene,17168403,17173103,"lincRNA","Gm28784"
chr1,gene,17250114,17250492,"processed_pseudogene","Gm28785"
chr1,gene,17394958,17395429,"processed_pseudogene","Gm5251"
chr1,gene,17397412,17400281,"processed_pseudogene","Rbm6-ps1"
chr1,gene,17429043,17429528,"processed_pseudogene","Gm6075"
chr1,gene,17520001,17520111,"snoRNA","Gm25166"
chr1,gene,17601901,17630939,"protein_coding","Pi15"
chr1,gene,17615084,17641081,"antisense","Gm28154"
chr1,gene,17676027,17727646,"antisense","Gm16070"
chr1,gene,17727045,17766344,"protein_coding","Crispld1"
chr1,gene,17741915,17805417,"antisense","Gm28153"
chr1,gene,17947041,17948439,"processed_pseudogene","Gm7690"
chr1,gene,17993010,17999622,"transcribed_unprocessed_pseudogene","Gm18775"
chr1,gene,17993813,17997483,"processed_pseudogene","Gm17969"
chr1,gene,17994462,18059056,"processed_transcript","RP24-571A14.6"
chr1,gene,18005961,18016186,"unprocessed_pseudogene","Gm28755"
chr1,gene,18048100,18058269,"transcribed_unprocessed_pseudogene","Gm28756"
chr1,gene,18115191,18145902,"protein_coding","Crisp4"
chr1,gene,18210053,18223564,"unprocessed_pseudogene","Defb44-ps"
chr1,gene,18236473,18237443,"protein_coding","Defb18"
chr1,gene,18250980,18265138,"protein_coding","Defb41"
chr1,gene,18262395,18263379,"processed_pseudogene","Gm17837"
chr1,gene,18307824,18313906,"lincRNA","Gm29006"
chr1,gene,18708428,18709336,"processed_pseudogene","Gm5252"
chr1,gene,18969762,18969833,"snoRNA","Gm24075"
chr1,gene,19037266,19037377,"processed_pseudogene","Gm28343"
chr1,gene,19062857,19063135,"processed_pseudogene","Gm28344"
chr1,gene,19063300,19104840,"antisense","Gm15825"
chr1,gene,19103022,19166346,"protein_coding","Tfap2d"
chr1,gene,19153422,19153966,"processed_pseudogene","Gm10075"
chr1,gene,19208914,19238576,"protein_coding","Tfap2b"
chr1,gene,19242725,19243769,"lincRNA","Gm28340"
chr1,gene,19320226,19320697,"processed_pseudogene","Gm28341"
chr1,gene,19330939,19333184,"processed_pseudogene","Gm4849"
chr1,gene,19513855,19513919,"snoRNA","Gm24633"
chr1,gene,19614269,19616767,"TEC","Gm38382"
chr1,gene,20057779,20618064,"protein_coding","Pkhd1"
chr1,gene,20062070,20065548,"TEC","Gm37315"
chr1,gene,20356452,20392300,"antisense","4930486I03Rik"
chr1,gene,20444258,20444810,"processed_pseudogene","Gm15795"
chr1,gene,20444811,20444912,"snRNA","Gm24162"
chr1,gene,20679010,20679082,"miRNA","Mir206"
chr1,gene,20679023,20684298,"lincRNA","Gm28653"
chr1,gene,20682769,20682887,"miRNA","Mir133b"
chr1,gene,20730905,20734496,"protein_coding","Il17a"
chr1,gene,20777146,20790617,"protein_coding","Il17f"
chr1,gene,20802968,20820312,"protein_coding","Mcm3"
chr1,gene,20821331,20822516,"processed_pseudogene","Gm20587"
chr1,gene,20836661,20839689,"lincRNA","Gm28065"
chr1,gene,20842535,20842666,"snoRNA","Gm24723"
chr1,gene,20888650,20890473,"lincRNA","6720483E21Rik"
chr1,gene,20890606,20939650,"protein_coding","Paqr8"
chr1,gene,20915410,20915540,"snoRNA","Gm24171"
chr1,gene,20945711,20946914,"processed_pseudogene","Gm28064"
chr1,gene,20951626,20990841,"protein_coding","Efhc1"
chr1,gene,20996299,21079229,"protein_coding","Tram2"
chr1,gene,21080114,21081748,"antisense","Gm28287"
chr1,gene,21178988,21187427,"unprocessed_pseudogene","Gm2693"
chr1,gene,21218575,21230167,"protein_coding","Tmem14a"
chr1,gene,21234722,21236821,"TEC","Gm38224"
chr1,gene,21240589,21265661,"protein_coding","Gsta3"
chr1,gene,21250359,21271593,"antisense","Gm28836"
chr1,gene,21272403,21272906,"unprocessed_pseudogene","Gm7094"
chr1,gene,21285246,21298312,"transcribed_unprocessed_pseudogene","Gm4956"
chr1,gene,21312517,21316320,"unprocessed_pseudogene","Gm21909"
chr1,gene,21349641,21352200,"protein_coding","Khdc1a"
chr1,gene,21354005,21355116,"unprocessed_pseudogene","Gm16329"
chr1,gene,21364803,21365030,"processed_pseudogene","Gm16327"
chr1,gene,21368331,21370845,"protein_coding","Khdc1c"
chr1,gene,21372670,21373764,"unprocessed_pseudogene","Gm2709"
chr1,gene,21379555,21379782,"processed_pseudogene","Gm16533"
chr1,gene,21383556,21386373,"protein_coding","Khdc1b"
chr1,gene,21390906,21391101,"processed_pseudogene","Gm16328"
chr1,gene,21398403,21961942,"protein_coding","Kcnq5"
chr1,gene,21454691,21457017,"TEC","Gm36949"
chr1,gene,21511933,21513056,"processed_pseudogene","Gm7658"
chr1,gene,21838948,21840514,"TEC","Gm38243"
chr1,gene,21959842,21962530,"lincRNA","Gm26580"
chr1,gene,22030064,22030615,"processed_pseudogene","Gm5696"
chr1,gene,22237849,22238295,"processed_pseudogene","Gm28239"
chr1,gene,22286251,22805724,"protein_coding","Rims1"
chr1,gene,22740764,22741565,"processed_pseudogene","Gm26866"
chr1,gene,22984863,22987125,"processed_pseudogene","Gm7761"
chr1,gene,23048295,23235673,"sense_overlapping","Gm29506"
chr1,gene,23100473,23102253,"protein_coding","4933415F23Rik"
chr1,gene,23245211,23245331,"snoRNA","Gm24176"
chr1,gene,23255685,23256407,"TEC","Gm6420"
chr1,gene,23272269,23272339,"miRNA","Mir30a"
chr1,gene,23291537,23291935,"lincRNA","Gm27028"
chr1,gene,23291701,23291784,"miRNA","Mir30c-2"
chr1,gene,23293729,23294075,"lincRNA","Gm29107"
chr1,gene,23345956,23346599,"processed_pseudogene","Gm20954"
chr1,gene,23366424,23397772,"protein_coding","Ogfrl1"
chr1,gene,23479539,23480527,"processed_pseudogene","Gm7784"
chr1,gene,23574587,23596664,"lincRNA","Gm28822"
chr1,gene,23761753,23849158,"protein_coding","B3gat2"
chr1,gene,23844846,23922317,"protein_coding","Smap1"
chr1,gene,23995939,24005656,"protein_coding","Sdhaf4"
chr1,gene,24005505,24005894,"TEC","Gm26524"
chr1,gene,24011093,24100341,"protein_coding","Fam135a"
chr1,gene,24100625,24103424,"TEC","Gm37580"
chr1,gene,24125275,24126141,"processed_pseudogene","Gm26607"
chr1,gene,24177610,24252684,"protein_coding","Col9a1"
chr1,gene,24261890,24587472,"protein_coding","Col19a1"
chr1,gene,24548841,24548977,"snoRNA","Gm26418"
chr1,gene,24594087,24595423,"processed_pseudogene","Tubb4b-ps2"
chr1,gene,24611535,24612410,"unprocessed_pseudogene","Gm28439"
chr1,gene,24612407,24612700,"unprocessed_pseudogene","Gm10222"
chr1,gene,24612775,24613119,"unprocessed_pseudogene","Gm28438"
chr1,gene,24613189,24613971,"unprocessed_pseudogene","Gm28437"
chr1,gene,24613974,24614651,"unprocessed_pseudogene","Gm10925"
chr1,gene,24614885,24615565,"unprocessed_pseudogene","Gm28661"
chr1,gene,24615706,24616197,"unprocessed_pseudogene","Gm29216"
chr1,gene,24678630,24766301,"protein_coding","Lmbrd1"
chr1,gene,24910461,24911659,"processed_pseudogene","Gm28594"
chr1,gene,24963209,24965158,"lincRNA","Gm28237"
chr1,gene,25011941,25012756,"processed_pseudogene","Gm9443"
chr1,gene,25026581,25027232,"lincRNA","Gm29414"
chr1,gene,25067476,25829707,"protein_coding","Adgrb3"
chr1,gene,25223730,25224173,"processed_pseudogene","Gm15702"
chr1,gene,25276404,25277954,"TEC","Gm20172"
chr1,gene,25279445,25279551,"snRNA","Gm22260"
chr1,gene,25284218,25285248,"TEC","Gm37543"
chr1,gene,25296512,25299886,"TEC","Gm37331"
chr1,gene,25314276,25317708,"TEC","Gm37211"
chr1,gene,25325866,25328398,"TEC","Gm37862"
chr1,gene,25345978,25349082,"TEC","Gm38286"
chr1,gene,25362564,25365820,"TEC","Gm37880"
chr1,gene,25451071,25451174,"snRNA","Gm25294"
chr1,gene,25608250,25611184,"TEC","Gm37011"
chr1,gene,25614946,25615515,"processed_pseudogene","Gm29214"
chr1,gene,25620238,25623180,"TEC","Gm37051"
chr1,gene,25672245,25676239,"TEC","Gm38260"
chr1,gene,25686062,25691501,"TEC","Gm37628"
chr1,gene,25722038,25724778,"TEC","8030445P17Rik"
chr1,gene,25735389,25738969,"TEC","Gm38198"
chr1,gene,25755343,25759033,"TEC","Gm37077"
chr1,gene,25775757,25780306,"TEC","Gm37895"
chr1,gene,25797281,25800905,"TEC","Gm36952"
chr1,gene,25804097,25807406,"TEC","Gm37602"
chr1,gene,25808956,25809972,"TEC","2900022M07Rik"
chr1,gene,25824390,25824719,"TEC","2900002M20Rik"
chr1,gene,25830657,25831878,"TEC","Gm9884"
chr1,gene,25996604,25997159,"processed_pseudogene","Gm18443"
chr1,gene,26466236,26466886,"processed_pseudogene","Gm19123"
chr1,gene,26566833,26566938,"snoRNA","Gm24064"
chr1,gene,26681814,26687460,"protein_coding","4931408C20Rik"
chr1,gene,26959103,26959221,"rRNA","n-R5s209"
chr1,gene,27336352,27336768,"processed_pseudogene","Gm19641"
chr1,gene,27884046,27902396,"lincRNA","Gm5524"
chr1,gene,27900419,27901072,"processed_pseudogene","Gm18776"
chr1,gene,27989910,27991782,"processed_pseudogene","Gm19028"
chr1,gene,28569918,28571431,"TEC","Gm38089"
chr1,gene,28580499,28580772,"processed_pseudogene","Gm7846"
chr1,gene,28776117,28780252,"protein_coding","Gm597"
chr1,gene,28800240,28802721,"processed_pseudogene","Gm5697"
chr1,gene,28938036,28938339,"processed_pseudogene","Gm6462"
chr1,gene,29219700,29220249,"processed_pseudogene","Gm18033"
chr1,gene,29280964,29281075,"misc_RNA","Gm25586"
chr1,gene,29301480,29301579,"miRNA","Gm22679"
chr1,gene,29361275,29361370,"miRNA","Gm23785"
chr1,gene,29421488,29421612,"miRNA","Mir6342"
chr1,gene,29484604,29485915,"processed_pseudogene","Gm5525"
chr1,gene,29930094,29930715,"processed_pseudogene","Gm7858"
chr1,gene,29985934,29986043,"miRNA","Gm23771"
chr1,gene,30333291,30333397,"miRNA","Gm27430"
chr1,gene,30718560,30719962,"lincRNA","Gm9898"
chr1,gene,30769687,30771815,"unprocessed_pseudogene","Gm6473"
chr1,gene,30794548,30794875,"processed_pseudogene","Gm2914"
chr1,gene,30802339,30873921,"protein_coding","Phf3"
chr1,gene,30833548,30836431,"TEC","Gm37522"
chr1,gene,30865504,30868538,"TEC","Gm37906"
chr1,gene,30940302,30949770,"protein_coding","Ptp4a1"
chr1,gene,30977244,30977967,"processed_pseudogene","Gm5698"
chr1,gene,30986226,30986952,"processed_pseudogene","Gm9458"
chr1,gene,30998184,30998906,"processed_pseudogene","Gm5699"
chr1,gene,31019188,31096454,"lincRNA","Gm29669"
chr1,gene,31041919,31043675,"lincRNA","Gm28644"
chr1,gene,31122725,31122862,"rRNA","Gm27362"
chr1,gene,31135226,31222684,"protein_coding","4931428L18Rik"
chr1,gene,31136026,31150105,"antisense","Gm29128"
chr1,gene,31164549,31164773,"processed_pseudogene","Gm7893"
chr1,gene,31176401,31204725,"protein_coding","Lgsn"
chr1,gene,31222838,31224288,"protein_coding","Pih1d3"
chr1,gene,31259593,31259719,"snoRNA","Gm26145"
chr1,gene,31267326,31267884,"processed_pseudogene","Gm4850"
chr1,gene,31274892,31275455,"processed_pseudogene","Gm28645"
chr1,gene,31286945,31287640,"processed_pseudogene","Gm6489"
chr1,gene,31559540,31561400,"processed_pseudogene","Gm10307"
chr1,gene,31615149,31616661,"processed_pseudogene","Gm19680"
chr1,gene,31656632,31656738,"snRNA","Gm23032"
chr1,gene,31736057,31736891,"processed_pseudogene","Gm7910"
chr1,gene,32172714,32658568,"protein_coding","Khdrbs2"
chr1,gene,32213133,32213239,"snRNA","Gm25814"
chr1,gene,32473757,32475565,"TEC","Gm37999"
chr1,gene,32485315,32486942,"TEC","Gm37110"
chr1,gene,32496444,32497988,"TEC","Gm37911"
chr1,gene,32519563,32520999,"TEC","Gm9839"
chr1,gene,32539028,32542440,"TEC","Gm37792"
chr1,gene,32543686,32547294,"protein_coding","Gm5415"
chr1,gene,32568359,32568421,"snRNA","Gm24732"
chr1,gene,32710179,32712648,"TEC","Gm37426"
chr1,gene,32726639,32726930,"misc_RNA","Gm23024"
chr1,gene,32967484,32972490,"TEC","Gm37151"
chr1,gene,33028160,33030290,"processed_pseudogene","Gm28624"
chr1,gene,33065130,33066350,"lincRNA","Gm37724"
chr1,gene,33100907,33102695,"processed_pseudogene","Gm7114"
chr1,gene,33108905,33109655,"processed_pseudogene","Gm4785"
chr1,gene,33191993,33192102,"snRNA","Gm24901"
chr1,gene,33212774,33215475,"lincRNA","Gm37591"
chr1,gene,33235939,33237631,"processed_pseudogene","Gm2987"
chr1,gene,33293676,33293775,"snRNA","Gm25792"
chr1,gene,33315670,33316582,"processed_pseudogene","Gm18799"
chr1,gene,33371331,33373585,"processed_pseudogene","Gm7933"
chr1,gene,33422733,33422838,"snRNA","Gm23453"
chr1,gene,33453810,33669795,"protein_coding","Prim2"
chr1,gene,33482101,33482518,"processed_pseudogene","Gm29228"
chr1,gene,33613758,33616832,"TEC","Gm37618"
chr1,gene,33657781,33658108,"processed_pseudogene","Gm17813"
chr1,gene,33669824,33670712,"TEC","1700001G17Rik"
chr1,gene,33671915,33674228,"TEC","Gm38173"
chr1,gene,33719887,33742564,"protein_coding","Rab23"
chr1,gene,33745484,33757795,"protein_coding","Bag2"
chr1,gene,33748007,33748347,"TEC","Gm37905"
chr1,gene,33761545,33814595,"protein_coding","Zfp451"
chr1,gene,33836124,33838680,"processed_pseudogene","Gm15455"
chr1,gene,33852052,33907816,"protein_coding","Bend6"
chr1,gene,33889490,33891117,"TEC","Gm37067"
chr1,gene,33908225,34308661,"protein_coding","Dst"
chr1,gene,33922455,33924838,"TEC","Gm37354"
chr1,gene,33963352,33963685,"processed_pseudogene","Gm28631"
chr1,gene,33981410,33981502,"snRNA","Gm23792"
chr1,gene,34032100,34033797,"TEC","Gm38157"
chr1,gene,34117359,34117431,"miRNA","Mir6896"
chr1,gene,34165856,34178446,"processed_transcript","Gm26788"
chr1,gene,34236596,34238820,"TEC","D630036G22Rik"
chr1,gene,34269882,34271128,"TEC","A930005N03Rik"
chr1,gene,34329433,34330307,"lincRNA","Gm37958"
chr1,gene,34350775,34351161,"TEC","Gm37385"
chr1,gene,34367371,34369003,"processed_pseudogene","Gm5266"
chr1,gene,34415050,34417986,"transcribed_processed_pseudogene","Gm3052"
chr1,gene,34427002,34433264,"lincRNA","Gm37233"
chr1,gene,34433121,34433199,"miRNA","Mir5103"
chr1,gene,34436670,34439672,"protein_coding","Ccdc115"
chr1,gene,34439511,34444730,"antisense","Gm28306"
chr1,gene,34439851,34449356,"protein_coding","Imp4"
chr1,gene,34459762,34475733,"protein_coding","Ptpn18"
